bydel,barnehage,spot_litenavdeling,spot_storavdeling,barnehage_url,address,latitude,longitude,match_score,matched_official_name,name_match_score,barnehagefakta_url
Frogner,Amigos Abrakadabra familiebarnehage,0,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/amigos-abrakadabra-familiebarnehage/,"Løkkegangen 2, 0251 OSLO",59.911525858837,10.7227260443,1.0,Amigos Abrakadabra familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/992851325/amigos-abrakadabra-familiebarnehage
Frogner,Amigos Tornerose familiebarnehage,2,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/amigos-tornerose-familiebarnehage/,"Frognerveien 47, 0266 OSLO",59.920828126116,10.707449313925,1.0,Amigos Tornerose familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/896646982/amigos-tornerose-familiebarnehage
Frogner,Ankerhagen barnehage SA,9,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ankerhagen-andelsbarnehage-ba/,"Observatoriegata 6, 0254 OSLO",59.913348174111,10.721076638672,0.97,Ankerhagen barnehage,0.8450,https://barnehagefakta.no/barnehage/977521386/ankerhagen-barnehage-sa
Frogner,Bergebo barnehage,4,10,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bergebo-barnehage/,"Huk aveny 57, 0287 OSLO",59.90042918933,10.680090162233,1.0,Bergebo barnehage,1.0000,https://barnehagefakta.no/barnehage/975297659/bergebo-barnehage
Frogner,Betha Thoirsen Kanvas-barnehage,20,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/betha-thorsens-kanvas-barnehage/,"Drammensveien 33A, 0271 OSLO",59.913976041421,10.714523554663,0.839,Betha Thorsens Kanvas-barnehage,0.7423,https://barnehagefakta.no/barnehage/993800007/betha-thorsens-kanvas-barnehage-drift
Frogner,Bygården barnehage,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bygarden-barnehage/,"Welhavens gate 19, 0350 OSLO",59.920933974191,10.731015438679,1.0,Bygården barnehage,1.0000,https://barnehagefakta.no/barnehage/984929978/bygarden-barnehage
Frogner,Den Franske Skolen,0,56,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/den-franske-barnehagen-i-oslo/,"Skovveien 9, 0257 OSLO",59.917017972767,10.717288474141,1.0,Lycee Francais René Cassin – Den franske barnehagen i Oslo,0.2810,https://barnehagefakta.no/barnehage/932713195/lfo-maternelle-as
Frogner,Fjordbyen barnehage,7,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fjordbyen-barnehage/,"Munkedamsveien 62, 0270 OSLO",59.912029,10.718587,1.0,Fjordbyen barnehage,1.0000,https://barnehagefakta.no/barnehage/914419417/fjordbyen-barnehage-as
Frogner,Fredriksborg,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fredriksborg-familiebarnehage/,"Fredriksborgveien 18, 0286 OSLO",59.903068270532,10.687513117117,0.5555,Fredriksborg familiebarnehage,0.5970,https://barnehagefakta.no/barnehage/994790463/fredriksborg-familiebarnehage
Frogner,Fridheim barnehage A/S,12,9,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fridheim-barnehage/,"Professor Dahls gate 29, 0353 OSLO",59.92403,10.716654,0.76,Fridheim barnehage,0.7700,https://barnehagefakta.no/barnehage/974204762/fridheim-barnehage-as
Frogner,Frogner Barnehage,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/frogner-barnehage/,"Professor Dahls gate 44, 0260 OSLO",59.924973,10.712438,1.0,Frogner barnehage,1.0000,https://barnehagefakta.no/barnehage/975016684/frogner-barnehage
Frogner,Frogner International Pre-School,0,18,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/frogner-international-pre-school/,"Fritzners gate 15, 0264 OSLO",59.916948588455,10.705336052092,1.0,Frogner International Pre-School,1.0000,https://barnehagefakta.no/barnehage/974183455/frogner-international-pre-school
Frogner,Frognerkilen barnehage,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/frognerkilen-barnehage/,"Gange-Rolvs gate 3, 0273 OSLO",59.915905827999,10.699147352704,1.0,Frognerkilen barnehage,1.0000,https://barnehagefakta.no/barnehage/972179337/frognerkilen-barnehage
Frogner,Godbiten,0,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/godbiten-barnehage/,"Holmboes gate 4, 0357 Oslo",59.925264,10.721488,0.97,Godbiten barnehage,0.5135,https://barnehagefakta.no/barnehage/984037562/godbiten-barnehage
Frogner,Gydas vei barnehage,11,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/gydas-vei-barnehage/,"Gydas vei 14, 0363 Oslo",59.933609584048,10.715676523791,1.0,Gydas Vei barnehage,1.0000,https://barnehagefakta.no/barnehage/979587910/gydas-vei-barnehage
Frogner,Hamna barnehage,11,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hamna-barnehage/,"Professor Dahls gate 30 B, 0260 Oslo",59.923512962748,10.717176860832,1.0,Hamna barnehage,1.0000,https://barnehagefakta.no/barnehage/975297829/hamna-barnehage
Frogner,Hegdehaugen barnehage,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hegdehaugen-barnehage/,"Professor Dahls gate 36, 0260 Oslo",59.9237734084,10.714417188152,1.0,Hegdehaugen barnehage,1.0000,https://barnehagefakta.no/barnehage/875291432/hegdehaugen-barnehage
Frogner,Hjelmsgate barnehage,9,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hjelmsgate-barnehage/,"Hjelms gate 3, 0355 Oslo",59.924989453713,10.721726129821,1.0,Hjelmsgate barnehage,1.0000,https://barnehagefakta.no/barnehage/975297861/hjelmsgate-barnehage
Frogner,Julius barnehage,8,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/julius-barnehage/,"Middelthuns gate 17b, 0368 Oslo",59.92798531264,10.711748327412,1.0,Julius barnehage,1.0000,https://barnehagefakta.no/barnehage/930776807/julius-barnehage
Frogner,Kongeskogen,12,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kongeskogen-barnehage/,"Strømsborgveien 12, 0287 OSLO",59.905006802879,10.676364392557,0.97,Kongeskogen barnehage,0.5531,https://barnehagefakta.no/barnehage/984019025/kongeskogen-barnehage
Frogner,Nordraaksgate barnehage,7,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nordraaks-gate-barnehage/,"Nordraaks gate 17, 0266 Oslo",59.922679950213,10.708707352932,0.7237,Nordraaks gate barnehage,0.6258,https://barnehagefakta.no/barnehage/973501453/nordraaksgate-barnehage-al
Frogner,Rosenborg barnehage,0,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/rosenborg-barnehage/,"Suhms gate 36, 0363 Oslo",59.925929688496,10.726748933909,1.0,Rosenborg barnehage,1.0000,https://barnehagefakta.no/barnehage/979587937/rosenborg-barnehage
Frogner,Ruseløkka barnehage,8,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ruselokka-barnehage/,"Huitfeldts gate 32, 0253 OSLO",59.911537889135,10.721530186698,1.0,Ruseløkka barnehage,1.0000,https://barnehagefakta.no/barnehage/873769912/ruselokka-barnehage-as
Frogner,Schafteløkken barnehage,5,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/schaftelokken-menighetsbarnehage/,"Zahlkasserer Schafts plass 2, 0267 OSLO",59.921101571253,10.702973051982,1.0,Schafteløkken Menighetsbarnehage,0.6767,https://barnehagefakta.no/barnehage/974725142/schaftelokken-menighets-barnehage
Frogner,Skillebekk,9,11,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/skillebekk-barnehage/,"Drammensveien 33B, 0272 OSLO",59.914388442074,10.713682715353,0.97,Skillebekk barnehage,0.5417,https://barnehagefakta.no/barnehage/975291707/skillebekk-barnehage
Frogner,Solbærtorvet barnehage,7,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/solbartorvet-barnehage/,"Gardeveien 4, 0363 OSLO",59.932578163961,10.718325532857,1.0,Solbærtorvet barnehage,1.0000,https://barnehagefakta.no/barnehage/995489422/solbartorvet-barnehage
Frogner,Solrosen Steinerbarnehage,2,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/solrosen-steinerbarnehage/,"Oscars gate 84, 0256 OSLO",59.916246186211,10.718137588692,1.0,Solrosen steinerbarnehage,1.0000,https://barnehagefakta.no/barnehage/973464922/solrosen-steinerbarnehage-as
Frogner,Stallen,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/stallen-barnehage/,"Frognerveien 67, 0266 OSLO",59.924932036636,10.707076932447,0.97,Stallen barnehage,0.4958,https://barnehagefakta.no/barnehage/973446584/stallen-barnehage-sa
Frogner,Studentenes Småbarnsstue - SIO Barnehage AS,4,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/studentenes-smabarnstue-sio-barnehage/,"Henrik Ibsens gate 110, 0203 OSLO",59.914295649623,10.717362462411,0.7917,Studentenes Småbarnstue - SiO barnehage,0.7968,https://barnehagefakta.no/barnehage/930640115/studentenes-smabarnstue-sio-barnehage-as
Frogner,Tinkern Kanvas barnehage,19,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tinkern-kanvas-barnehage/,"Observatorie terrasse 17, 0270 Oslo",59.912140504162,10.713191250446,1.0,Tinkern Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/995467046/tinkern-kanvas-barnehage-drift
Frogner,Tinkern Kanvas-barnehage,19,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tinkern-kanvas-barnehage/,"Observatorie terrasse 17, 0270 Oslo",59.912140504162,10.713191250446,1.0,Tinkern Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/995467046/tinkern-kanvas-barnehage-drift
Frogner,Tjuvholmen Barnehage,10,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/norlandia-tjuvholmen-barnehage/,"Landgangen 6, 0252 Oslo",59.907793809331,10.720477961504,0.7533,Norlandia Tjuvholmen barnehage,0.6733,https://barnehagefakta.no/barnehage/996016676/norlandia-tjuvholmen-barnehage
Frogner,Treklang montessori Barnehage,9,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/treklang-montessoribarnehage/,"Underhaugsveien 20, 0354 Oslo",59.924021542164,10.727061271834,0.7261,Treklang montessoribarnehage,0.7279,https://barnehagefakta.no/barnehage/974183412/treklang-montessoribarnehage
Frogner,ULNA Hakkespetten Barnehage,10,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkespetten-barnehage-as/,"Huk aveny 55, 0287 Oslo",59.900548700317,10.680789885773,0.817,Hakkespetten barnehage,0.7272,https://barnehagefakta.no/barnehage/987117575/hakkespetten-barnehage
Frogner,Uranienborg barnehage,2,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/uranienborg-barnehage/,"Camilla Colletts vei 43, 0258 OSLO",59.921660649966,10.722161918039,1.0,Uranienborg barnehage,1.0000,https://barnehagefakta.no/barnehage/975016838/uranienborg-barnehage
Frogner,Vigelandsparken barnehage,13,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/vigelandsparken-barnehage/,"Nobels gate 30, 0268 OSLO",59.921825886017,10.701131714422,1.0,Vigelandsparken barnehage,1.0000,https://barnehagefakta.no/barnehage/875315862/vigelandsparken-barnehage
Gamle Oslo,Baglerbyen FUS barnehage,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/baglerbyen-fus-barnehage/,"Konows gate 20, 0196 OSLO",59.902896981628,10.774412018147,1.0,Baglerbyen FUS barnehage,1.0000,https://barnehagefakta.no/barnehage/914129427/baglerbyen-fus-barnehage-as
Gamle Oslo,Borggata familiebarnehage,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/borggata-familiebarnehage/,"Borggata 8, 0650 Oslo",59.912559245871,10.770676389197,1.0,Borggata familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/997524705/borggata-familiebarnehage
Gamle Oslo,Breigata barnehage,2,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/breigata-barnehage/,"Breigata 3, 0187 OSLO",59.913967150949,10.76064751047,1.0,Breigata barnehage,1.0000,https://barnehagefakta.no/barnehage/979588925/breigata-barnehage
Gamle Oslo,Colores Barnehage,13,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/colores-barnehage/,"Fyrstikkalleen 19, 0661 OSLO",59.914615817304,10.794469540697,1.0,Colores barnehage,1.0000,https://barnehagefakta.no/barnehage/894436662/alleen-barnehage
Gamle Oslo,Dumpa Kanvas-musikkbarnehage,13,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/dumpa-kanvas-musikkbarnehage/,"Etterstadsletta 94, 0659 OSLO",59.906652215916,10.800173376866,1.0,Dumpa Kanvas-musikkbarnehage,1.0000,https://barnehagefakta.no/barnehage/873076372/dumpa-kanvas-musikkbarnehage
Gamle Oslo,Eitillstad FUS Barnehage,11,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/eitillstad-fus-barnehage/,"Arnljot Gellines vei 5A, 0657 OSLO",59.905063554338,10.793835999737,1.0,Eitillstad FUS barnehage,1.0000,https://barnehagefakta.no/barnehage/891041942/eitillstad-fus-barnehage
Gamle Oslo,Enerhaugen,5,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/enerhaugen-barnehage/,"Sørligata 4, 0577 Oslo",59.913784702023,10.768239408643,0.97,Enerhaugen barnehage,0.5417,https://barnehagefakta.no/barnehage/975291359/enerhaugen-barnehage
Gamle Oslo,Ensjø Torg barnehage,15,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ensjo-torg-barnehage/,"Rolf Hofmos gate 20, 0655 OSLO",59.913674175434,10.787555810861,1.0,Ensjø Torg barnehage,1.0000,https://barnehagefakta.no/barnehage/924645660/ensjo-torg-barnehage
Gamle Oslo,Etterstad barnehage,22,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/etterstad-barnehage/,"Etterstadsletta 45, 0660 OSLO",59.910993,10.802677,1.0,Etterstad barnehage,1.0000,https://barnehagefakta.no/barnehage/975291367/etterstad-barnehage
Gamle Oslo,Etterstadjordet barnehage,25,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/etterstadjordet-barnehage/,"Etterstadsletta 58, 0659 Oslo",59.908848880399,10.804131915272,1.0,Etterstadjordet barnehage,1.0000,https://barnehagefakta.no/barnehage/994004956/etterstadjordet-barnehage
Gamle Oslo,Fridtjovsgate barnehage,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fridtjovsgate-barnehage/,"Fridtjovs gate 1, 0658 OSLO",59.907086110398,10.792060296337,1.0,Fridtjovsgate barnehage,1.0000,https://barnehagefakta.no/barnehage/986877711/fridtjovsgate-barnehage
Gamle Oslo,Fyrstikkalleen bhg,22,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fyrstikkalleen-barnehage/,"Fyrstikkalleen 21, 0661 OSLO",59.915255473376,10.794325204854,1.0,Fyrstikkalleen barnehage,1.0000,https://barnehagefakta.no/barnehage/995631806/fyrstikkalleen-barnehage
Gamle Oslo,Gamlebyen Urtehagen barnehager As,8,10,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/gamlebyen-urtehagen-barnehager-as/,"Oslo gate 17-21, 0192 Oslo",59.905417634274,10.767293766838,0.97,Gamlebyen Urtehagen barnehager,0.8863,https://barnehagefakta.no/barnehage/973943812/gamlebyen-urtehagen-barnehager-as
Gamle Oslo,Grønland torg barnehage,5,8,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/gronland-torg-barnehage/,"Smalgangen 17-22, 0188 Oslo",59.912037876117,10.761189191523,1.0,Grønland torg barnehage,1.0000,https://barnehagefakta.no/barnehage/975325016/gronland-torg-barnehage
Gamle Oslo,Grønland Urtehagen barnehager AS,13,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lille-gronland-urtehagen-barnehager-as/,"Lakkegata 19, 0187 OSLO",59.91452,10.760508,0.7727,Lille Grønland Urtehagen barnehager,0.6861,https://barnehagefakta.no/barnehage/912132145/lille-gronland-barnehage
Gamle Oslo,Heibergløkka barnehage,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/heiberglokka-barnehage/,"Økernveien 4, 0653 Oslo",59.915431525535,10.776018406345,1.0,Heibergløkka barnehage,1.0000,https://barnehagefakta.no/barnehage/991744568/heiberglokka-barnehage
Gamle Oslo,Hovinenga Barnehage,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hovinenga-barnehage/,"Innspurten 12E, 0663 Oslo",59.91647516555,10.803277632117,1.0,Hovinenga barnehage,1.0000,https://barnehagefakta.no/barnehage/925497541/hovinenga-barnehage
Gamle Oslo,Hurdalsgata barnehage,6,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hurdalsgata-barnehage/,"Hurdalsgata 6, 0655 Oslo",59.909815014696,10.78090470582,1.0,Hurdalsgata barnehage,1.0000,https://barnehagefakta.no/barnehage/975316149/hurdalsgata-barnehage
Gamle Oslo,Internasjonal Kultur barnehage Åkeberg og Enebakk,11,13,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/internasjonal-kulturbarnehage-akeberg/,"Åkebergveien 23, 0650 OSLO",59.908190577791,10.77815311231,1.0,Internasjonal kulturbarnehage Åkeberg,0.6733,https://barnehagefakta.no/barnehage/975291855/akeberg-barnehage
Gamle Oslo,Jordal barnehage,10,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/jordal-barnehage/,"Jordalgata 11, 0657 Oslo",59.908910439589,10.78536289174,1.0,Jordal barnehage,1.0000,https://barnehagefakta.no/barnehage/975316084/jordal-barnehage
Gamle Oslo,Kampen barnehage,6,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kampen-barnehage/,"Skedsmogata 19B, 0665 OSLO",59.912836861067,10.784590062134,1.0,Kampen barnehage,1.0000,https://barnehagefakta.no/barnehage/975316068/kampen-barnehage
Gamle Oslo,Kampen Kunstbarnehage,2,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kampen-kunstbarnehage/,"Sonsgt. 2, 0654 OSLO",59.91537,10.78257,1.0,Kampen kunstbarnehage,1.0000,https://barnehagefakta.no/barnehage/988081140/kampen-kunstbarnehage
Gamle Oslo,Kardemomme bhg SA,9,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kardemomme-barnehage/,"Skedsmogata 21, 0665 OSLO",59.912461383277,10.785124352492,0.97,Kardemomme barnehage,0.8450,https://barnehagefakta.no/barnehage/977408725/kardemomme-barnehage-sa
Gamle Oslo,Kværnerbyen FUS barnehage,12,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kvarnerbyen-fus-barnehage/,"Turbinveien 32, 0195 OSLO",59.903045444086,10.788677717291,1.0,Kværnerbyen FUS barnehage,1.0000,https://barnehagefakta.no/barnehage/991875417/kvarnerbyen-fus-barnehage-as
Gamle Oslo,Kværnerdalen barnehage,39,10,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kvarnerdalen-barnehage/,"Enebakkveien 71, 0196 OSLO",59.903155,10.791296,1.0,Kværnerdalen barnehage,1.0000,https://barnehagefakta.no/barnehage/994004840/kvarnerdalen-barnehage
Gamle Oslo,Lakkegården,13,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lakkegarden-barnehage/,"Heimdalsgata 19-21, 0561 OSLO",59.915981723198,10.764474762437,0.97,Lakkegården barnehage,0.5531,https://barnehagefakta.no/barnehage/975291391/lakkegarden-barnehage
Gamle Oslo,Langleiken barnehage,4,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/langleiken-barnehage/,"Enerhauggata 2, 0651 OSLO",59.913665010586,10.769127340831,1.0,Langleiken barnehage,1.0000,https://barnehagefakta.no/barnehage/912022498/langleiken-barnehage
Gamle Oslo,Lille Grønland Urtehagen barnehager AS,13,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lille-gronland-urtehagen-barnehager-as/,"Lakkegata 19, 0187 OSLO",59.91452,10.760508,0.97,Lille Grønland Urtehagen barnehager,0.9074,https://barnehagefakta.no/barnehage/912132145/lille-gronland-barnehage
Gamle Oslo,Læringsverkstedet Nonneseter Idrettsbarnehage,15,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/laringsverkstedet-nonneseter-idrettsbarnehage/,"Grønlandsleiret 71, 0190 OSLO",59.909308424864,10.767829645779,1.0,Læringsverkstedet Nonneseter idrettsbarnehage,1.0000,https://barnehagefakta.no/barnehage/911809311/laringsverkstedet-nonneseter-idrettsbarnehage
Gamle Oslo,Malerhaugen barnehage,9,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/malerhaugen-barnehage/,"Malerhaugveien 20, 0661 OSLO",59.914394293835,10.792497313491,1.0,Malerhaugen barnehage,1.0000,https://barnehagefakta.no/barnehage/929762118/malerhaugen-barnehage
Gamle Oslo,Mosaikk Urtehagen barnehager AS,0,25,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/mosaikk-urtehagen-barnehager-as/,"Norbygata 34, 0187 OSLO",59.914280709388,10.76420023762,0.97,Mosaikk Urtehagen barnehager,0.8845,https://barnehagefakta.no/barnehage/987639105/mosaikk-urtehagen-barnehager-as
Gamle Oslo,Munik,3,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/munik-barnehage/,"Totengata 7, 0658 Oslo",59.909621696873,10.787886948841,0.97,Munik barnehage,0.4500,https://barnehagefakta.no/barnehage/973486063/munik-barnehage
